ID_UNICO,area,w_px,valid_frac_interior,valid_frac_perimeter,w_px_seg0,w_px_seg1,w_px_seg2,w_px_seg3,w_px_seg4,w_px_seg5,w_len,w_len_seg0,w_len_seg1,w_len_seg2,w_len_seg3,w_len_seg4,w_len_seg5,w_px_segmean,w_len_segmean,w_ring
141,0.19812,0.15896,1.0,1.0,0.0399,0.2614,0.06357,0.40399,0.15805,0.0489,0.16372,0.0416,0.26097,0.06496,0.41026,0.15613,0.04843,0.16264,0.16372,0.21947
142,0.1204,0.09683,1.0,1.0,0.23,0.0,0.05623,0.0399,0.17576,0.07805,0.09601,0.2302,0.0,0.05413,0.0416,0.17436,0.07578,0.09666,0.09601,0.13191
143,0.29564,0.27993,1.0,1.0,0.30827,0.22356,0.07805,0.40602,0.26667,0.38631,0.27692,0.3037,0.22222,0.07578,0.40627,0.26553,0.38803,0.27815,0.27692,0.31121
144,0.34573,0.47403,1.0,1.0,0.785,0.66061,0.47677,0.30827,0.23565,0.36919,0.47142,0.78689,0.65185,0.47635,0.3037,0.23647,0.37322,0.47258,0.47142,0.39136
145,0.43251,0.35576,1.0,1.0,0.42714,0.23795,0.36919,0.34336,0.54217,0.22683,0.3585,0.42564,0.23647,0.37322,0.34644,0.54416,0.22507,0.35777,0.3585,0.45859
146,0.53694,0.49648,1.0,1.0,0.41604,0.50904,0.36098,0.42714,0.61631,0.67073,0.49867,0.41197,0.50655,0.36239,0.42564,0.61937,0.6661,0.50004,0.49867,0.53989
147,0.42403,0.41802,1.0,1.0,0.3208,0.50301,0.67073,0.45113,0.45646,0.12469,0.42327,0.32991,0.50598,0.6661,0.45071,0.4604,0.1265,0.42114,0.42327,0.43115
148,0.57169,0.39006,1.0,1.0,0.32832,0.52568,0.60147,0.3208,0.14759,0.39268,0.38803,0.3339,0.5208,0.59886,0.32991,0.15043,0.3943,0.38609,0.38803,0.61149
149,0.44343,0.40879,1.0,1.0,0.34586,0.71687,0.39268,0.20603,0.19277,0.60097,0.41273,0.35043,0.71909,0.3943,0.20912,0.20114,0.60228,0.4092,0.41273,0.38661
150,0.52069,0.60879,1.0,1.0,0.63819,0.68072,0.82238,0.34586,0.28614,0.82195,0.60104,0.64217,0.68376,0.82222,0.35043,0.28319,0.8245,0.59921,0.60104,0.43685
151,0.2505,0.44527,1.0,1.0,0.18045,0.65465,0.82195,0.39196,0.49398,0.16585,0.45081,0.17721,0.65128,0.8245,0.39316,0.49231,0.16638,0.45147,0.45081,0.25043
152,0.34599,0.31898,1.0,1.0,0.5213,0.52711,0.14634,0.18045,0.09036,0.4439,0.31747,0.52308,0.52536,0.14929,0.17721,0.0906,0.43932,0.31824,0.31747,0.38794
153,0.23676,0.37884,1.0,1.0,0.42211,0.4955,0.4439,0.1608,0.12874,0.59367,0.37255,0.4188,0.49915,0.43932,0.16011,0.1265,0.59145,0.37412,0.37255,0.22944
154,0.34398,0.4381,1.0,1.0,0.22613,0.40841,0.47087,0.42211,0.54655,0.56341,0.43647,0.22336,0.40912,0.46154,0.4188,0.53846,0.56752,0.43958,0.43647,0.28186
155,0.44711,0.45167,1.0,1.0,0.4005,0.20659,0.56341,0.68844,0.37538,0.42195,0.4453,0.40342,0.20741,0.56752,0.69174,0.37778,0.42393,0.44271,0.4453,0.45261
156,0.29239,0.28678,1.0,1.0,0.19799,0.12575,0.46585,0.4005,0.25449,0.23902,0.28139,0.19487,0.12707,0.46211,0.40342,0.25299,0.24786,0.2806,0.28139,0.27616
157,0.30426,0.34402,1.0,1.0,0.34005,0.49249,0.23902,0.48241,0.31231,0.22384,0.34691,0.33675,0.48604,0.24786,0.4792,0.31054,0.22108,0.34836,0.34691,0.27749
158,0.37194,0.43045,1.0,1.0,0.35678,0.80896,0.42092,0.34005,0.28443,0.40146,0.43704,0.36296,0.81652,0.4245,0.33675,0.2849,0.39658,0.43543,0.43704,0.37132
159,0.35179,0.40079,1.0,1.0,0.50882,0.74251,0.40146,0.26131,0.18263,0.32767,0.40332,0.50313,0.74473,0.39658,0.26895,0.17835,0.32821,0.40407,0.40332,0.30589
160,0.39942,0.44074,1.0,1.0,0.38035,0.36418,0.56934,0.50882,0.45509,0.3561,0.43875,0.37436,0.36638,0.58006,0.50313,0.4547,0.35385,0.43898,0.43875,0.35176
161,0.4297,0.36611,1.0,1.0,0.32828,0.41964,0.3561,0.4534,0.24551,0.382,0.36372,0.32934,0.42108,0.35385,0.4547,0.24217,0.3812,0.36415,0.36372,0.45897
162,0.46589,0.54254,1.0,1.0,0.72292,0.8209,0.31068,0.32828,0.50746,0.61071,0.54786,0.7151,0.82051,0.30826,0.32934,0.50655,0.60741,0.55016,0.54786,0.43685
163,0.49542,0.4864,1.0,1.0,0.37028,0.59403,0.61071,0.49874,0.52537,0.34307,0.48927,0.37607,0.59487,0.60741,0.50142,0.52308,0.33276,0.49037,0.48927,0.50893
164,0.33083,0.3687,1.0,1.0,0.35516,0.51642,0.13107,0.37028,0.26866,0.57767,0.37094,0.35726,0.51909,0.13162,0.37607,0.26553,0.57607,0.36988,0.37094,0.27217
165,0.41741,0.41824,1.0,1.0,0.42929,0.44345,0.57767,0.27708,0.51488,0.28467,0.42203,0.42906,0.44217,0.57607,0.28433,0.51909,0.28148,0.42117,0.42203,0.44463
166,0.75231,0.67193,1.0,1.0,0.67929,0.65476,0.89563,0.42929,0.4,0.91241,0.66068,0.68433,0.65128,0.8906,0.42906,0.40399,0.90484,0.6619,0.66068,0.81681
167,0.58115,0.60298,1.0,1.0,0.68687,0.52976,0.91241,0.43073,0.5744,0.46359,0.59763,0.68718,0.52707,0.90484,0.43191,0.57208,0.46268,0.59963,0.59763,0.56173
168,0.61717,0.49605,1.0,1.0,0.47089,0.47478,0.45278,0.68687,0.18452,0.65693,0.48642,0.47066,0.47009,0.45185,0.68718,0.18405,0.6547,0.4878,0.48642,0.70978
169,0.38176,0.40316,1.0,1.0,0.47848,0.50888,0.65693,0.19697,0.35714,0.2233,0.40484,0.47692,0.51852,0.6547,0.1943,0.36125,0.22336,0.40362,0.40484,0.42631
170,0.26135,0.26862,1.0,1.0,0.16162,0.1365,0.59709,0.47848,0.09792,0.09002,0.25888,0.16239,0.13219,0.59715,0.47692,0.09687,0.08775,0.26027,0.25888,0.16895
171,0.24478,0.24211,1.0,1.0,0.30127,0.21068,0.09002,0.00758,0.4209,0.44417,0.2452,0.29516,0.21026,0.08775,0.00684,0.41766,0.45356,0.24577,0.2452,0.25916
172,0.24578,0.34341,1.0,1.0,0.51139,0.25519,0.13801,0.30127,0.48225,0.38835,0.3452,0.51111,0.25128,0.14074,0.29516,0.48091,0.39202,0.34608,0.3452,0.18148
173,0.44262,0.38957,1.0,1.0,0.43038,0.36499,0.38835,0.27089,0.55786,0.35194,0.3943,0.43191,0.36296,0.39202,0.26952,0.56011,0.34929,0.39407,0.3943,0.3716
174,0.22143,0.29247,1.0,1.0,0.20253,0.10979,0.3665,0.43038,0.5,0.15254,0.29516,0.20285,0.10883,0.37265,0.43191,0.49573,0.15897,0.29363,0.29516,0.15594
175,0.15784,0.14792,1.0,1.0,0.22785,0.07101,0.15254,0.17215,0.06213,0.1816,0.1452,0.22621,0.07236,0.15897,0.17322,0.06097,0.17949,0.14455,0.1452,0.14777
176,0.18613,0.22217,1.0,1.0,0.24619,0.3432,0.16505,0.22785,0.21068,0.16019,0.22906,0.2547,0.35328,0.16638,0.22621,0.21311,0.16068,0.22553,0.22906,0.14587
177,0.1025,0.11559,1.0,1.0,0.05838,0.09735,0.16019,0.18687,0.11869,0.07282,0.11662,0.06211,0.09345,0.16068,0.19031,0.11738,0.07578,0.11572,0.11662,0.07113
178,0.18253,0.18575,1.0,1.0,0.06076,0.16224,0.25604,0.05838,0.21239,0.35835,0.18509,0.06553,0.16353,0.25869,0.06211,0.20513,0.35556,0.18469,0.18509,0.21795
179,0.14829,0.19877,1.0,1.0,0.05823,0.20772,0.35835,0.21066,0.22189,0.13559,0.19763,0.0547,0.20285,0.35556,0.21481,0.2188,0.13903,0.19874,0.19763,0.13086
180,0.22512,0.23972,1.0,1.0,0.21827,0.26254,0.33495,0.05823,0.22714,0.33656,0.23894,0.22165,0.26154,0.34074,0.0547,0.22507,0.32991,0.23962,0.23894,0.2208
181,0.27069,0.30254,1.0,1.0,0.19543,0.29499,0.33656,0.59645,0.32544,0.0801,0.30437,0.20057,0.28091,0.32991,0.60228,0.32707,0.08547,0.30483,0.30437,0.20579
182,0.1705,0.23841,1.0,1.0,0.17259,0.42183,0.31401,0.19543,0.16814,0.17718,0.24017,0.17151,0.41425,0.31396,0.20057,0.16296,0.17778,0.24153,0.24017,0.18632
183,0.25785,0.2839,1.0,1.0,0.36962,0.28024,0.17718,0.25127,0.22419,0.39225,0.28367,0.36923,0.28433,0.17778,0.249,0.22849,0.39316,0.28246,0.28367,0.25594
184,0.25406,0.31526,1.0,1.0,0.29188,0.28909,0.38499,0.36962,0.17699,0.34783,0.31187,0.29516,0.28889,0.3886,0.36923,0.17778,0.35157,0.31006,0.31187,0.28594
185,0.31112,0.28378,1.0,1.0,0.42132,0.1,0.34783,0.1374,0.35882,0.31477,0.27787,0.41766,0.09402,0.35157,0.1339,0.35897,0.31111,0.28002,0.27787,0.34701
186,0.18545,0.26192,1.0,1.0,0.15267,0.21176,0.22169,0.42132,0.27729,0.28329,0.26249,0.14872,0.21766,0.21937,0.41766,0.2792,0.29231,0.26134,0.26249,0.17597
187,0.21148,0.27316,1.0,1.0,0.24682,0.40469,0.28329,0.19289,0.15588,0.35351,0.27797,0.25071,0.40912,0.29231,0.19715,0.16011,0.3584,0.27285,0.27797,0.15935
188,0.23662,0.24913,1.0,1.0,0.19338,0.43695,0.3414,0.24682,0.0,0.26392,0.24872,0.19487,0.43419,0.34758,0.25071,0.0,0.26496,0.24708,0.24872,0.24036
189,0.24492,0.24038,1.0,1.0,0.23155,0.28739,0.26392,0.23469,0.14956,0.26329,0.23732,0.22849,0.2906,0.26496,0.22735,0.151,0.26154,0.2384,0.23732,0.22849
190,0.17258,0.17148,1.0,1.0,0.15013,0.29118,0.09927,0.23155,0.10588,0.16223,0.17189,0.15271,0.29117,0.0963,0.22849,0.09972,0.16296,0.17337,0.17189,0.2056
191,0.17181,0.17133,1.0,1.0,0.10941,0.12023,0.16223,0.16539,0.2522,0.22276,0.17075,0.10883,0.11852,0.16296,0.16524,0.24444,0.2245,0.17204,0.17075,0.13381
192,0.26026,0.1711,1.0,1.0,0.18321,0.22581,0.21687,0.10941,0.1261,0.16145,0.16971,0.18063,0.23476,0.21026,0.10883,0.12536,0.1584,0.17047,0.16971,0.26505
193,0.28591,0.26376,1.0,1.0,0.23919,0.32551,0.16145,0.39186,0.24118,0.23671,0.26363,0.23875,0.32251,0.1584,0.39202,0.2359,0.23419,0.26598,0.26363,0.28414
194,0.43926,0.49039,1.0,1.0,0.82143,0.45906,0.25121,0.23919,0.47801,0.69565,0.48908,0.81652,0.4547,0.25584,0.23875,0.47009,0.69858,0.49076,0.48908,0.46686
195,0.41603,0.58996,1.0,1.0,0.85714,0.72222,0.69565,0.47959,0.30409,0.46377,0.58727,0.8547,0.71738,0.69858,0.48148,0.30826,0.46325,0.58708,0.58727,0.37455
196,0.46547,0.44017,1.0,1.0,0.5243,0.04094,0.5253,0.85714,0.37719,0.2657,0.42915,0.51909,0.04046,0.52251,0.8547,0.3755,0.26268,0.43176,0.42915,0.33514
197,0.5848,0.47817,1.0,1.0,0.33248,0.46939,0.2657,0.67857,0.68421,0.47343,0.48291,0.32991,0.46781,0.26268,0.67521,0.68604,0.47578,0.48396,0.48291,0.5699
198,0.33667,0.2584,1.0,1.0,0.12245,0.26608,0.26506,0.33248,0.16327,0.38554,0.25223,0.12023,0.2661,0.25869,0.32991,0.16125,0.37721,0.25581,0.25223,0.36828
199,0.3087,0.25393,1.0,1.0,0.22449,0.11079,0.38554,0.36061,0.29155,0.13527,0.25147,0.22279,0.11168,0.37721,0.36581,0.29516,0.13618,0.25137,0.25147,0.34473
200,0.3571,0.35415,1.0,1.0,0.44388,0.6035,0.26747,0.22449,0.42815,0.21205,0.36049,0.4359,0.59886,0.26325,0.22279,0.42735,0.21481,0.36326,0.36049,0.35214
201,0.24181,0.20559,1.0,1.0,0.30612,0.25731,0.21205,0.32653,0.02632,0.09157,0.20503,0.30598,0.25527,0.21481,0.33048,0.02906,0.09459,0.20332,0.20503,0.2265
202,0.59652,0.45641,1.0,1.0,0.38363,0.48547,0.34458,0.30612,0.61516,0.62169,0.46315,0.39145,0.49288,0.34473,0.30598,0.62279,0.62108,0.45944,0.46315,0.62669
203,0.36441,0.42271,1.0,1.0,0.49361,0.56268,0.62169,0.38107,0.10819,0.33816,0.41899,0.49231,0.56695,0.62108,0.38291,0.10997,0.34074,0.41757,0.41899,0.34976
204,0.34539,0.32358,1.0,1.0,0.10459,0.4269,0.29469,0.49361,0.34402,0.29952,0.32811,0.10085,0.42849,0.29345,0.49231,0.34473,0.30883,0.32722,0.32811,0.28898
205,0.2487,0.31471,1.0,1.0,0.26598,0.43732,0.29952,0.26854,0.27405,0.35096,0.31795,0.2604,0.43761,0.30883,0.26496,0.27578,0.36011,0.31606,0.31795,0.25622
206,0.36278,0.30266,1.0,1.0,0.13368,0.2087,0.32212,0.26598,0.40988,0.46506,0.30104,0.13333,0.20912,0.32308,0.2604,0.41254,0.46781,0.3009,0.30104,0.43305
207,0.33533,0.415,1.0,1.0,0.25064,0.4029,0.46506,0.54103,0.47384,0.36386,0.41633,0.24957,0.39715,0.46781,0.54131,0.47179,0.37037,0.41622,0.41633,0.23276
208,0.3835,0.33682,1.0,1.0,0.48082,0.33819,0.20723,0.25064,0.41399,0.34699,0.33675,0.47806,0.33789,0.20399,0.24957,0.41652,0.33447,0.33964,0.33675,0.40617
209,0.30485,0.37216,1.0,1.0,0.46667,0.49419,0.34699,0.31282,0.45349,0.19518,0.37873,0.46838,0.50598,0.33447,0.31567,0.4547,0.19316,0.37822,0.37873,0.21871
210,0.75808,0.68091,1.0,1.0,0.97949,0.84884,0.45192,0.46667,0.62899,0.73976,0.6868,0.98006,0.84615,0.45128,0.46838,0.63077,0.74416,0.68594,0.6868,0.76353
211,0.79248,0.67902,1.0,1.0,0.84359,0.8,0.73976,0.69152,0.5971,0.42308,0.68319,0.84501,0.80114,0.74416,0.69288,0.6,0.41595,0.68251,0.68319,0.87037
212,0.65615,0.57081,1.0,1.0,0.48205,0.41739,0.49519,0.84359,0.55072,0.6226,0.56657,0.47464,0.41709,0.48775,0.84501,0.55214,0.62279,0.56859,0.56657,0.67198
213,0.67232,0.55449,1.0,1.0,0.60769,0.62899,0.6226,0.5347,0.50435,0.43614,0.5548,0.60399,0.63077,0.62279,0.53447,0.50655,0.4302,0.55575,0.5548,0.76961
214,0.70775,0.74455,1.0,1.0,0.97943,0.70435,0.46988,0.60769,0.82029,0.90144,0.74501,0.97721,0.7037,0.46724,0.60399,0.8188,0.89915,0.74718,0.74501,0.72526
215,0.9751,0.94774,1.0,1.0,0.92545,1.0,0.90144,1.0,0.99422,0.88462,0.9509,0.92877,1.0,0.89915,1.0,0.99373,0.88376,0.95095,0.9509,0.98803
216,0.43021,0.471,1.0,1.0,0.07712,0.31884,0.5649,0.92545,0.56069,0.3759,0.47028,0.07464,0.31909,0.56125,0.92877,0.56068,0.37721,0.47049,0.47028,0.37246
217,0.31643,0.28322,1.0,1.0,0.05385,0.23699,0.3759,0.4653,0.37861,0.19712,0.28443,0.05641,0.2359,0.37721,0.46325,0.3755,0.19829,0.28463,0.28443,0.30123
218,0.31849,0.35381,1.0,1.0,0.26992,0.43642,0.14423,0.05385,0.26957,0.92548,0.35128,0.26496,0.44444,0.15214,0.05641,0.26838,0.92137,0.34991,0.35128,0.30598
219,0.59844,0.50174,1.0,1.0,0.17995,0.32659,0.92548,0.23393,0.62139,0.67548,0.49421,0.18746,0.32308,0.92137,0.2359,0.62336,0.67407,0.4938,0.49421,0.68803
220,0.3837,0.36411,1.0,1.0,0.57216,0.49711,0.375,0.17995,0.24566,0.32374,0.3642,0.57151,0.4963,0.37265,0.18746,0.25128,0.30598,0.3656,0.3642,0.38015
221,0.46765,0.36003,1.0,1.0,0.37371,0.33141,0.32374,0.59897,0.3526,0.19664,0.35916,0.37265,0.32991,0.30598,0.60228,0.35271,0.19145,0.36285,0.35916,0.4906
222,0.65882,0.57037,1.0,1.0,0.71649,0.70893,0.63855,0.37371,0.34294,0.6235,0.566,0.72194,0.70826,0.63077,0.37265,0.33789,0.6245,0.56736,0.566,0.69354
223,0.53998,0.55226,1.0,1.0,0.90698,0.53448,0.6235,0.47938,0.25434,0.48558,0.54625,0.90484,0.53219,0.6245,0.47635,0.25356,0.48604,0.54738,0.54625,0.61605
224,0.57481,0.54747,1.0,1.0,0.54381,0.2853,0.43269,0.90698,0.43966,0.63942,0.53998,0.54416,0.29174,0.4245,0.90484,0.43248,0.64217,0.54131,0.53998,0.53162
225,0.68691,0.6719,1.0,1.0,0.81959,0.51297,0.63942,0.89664,0.62824,0.52998,0.66904,0.81652,0.51225,0.64217,0.89744,0.62507,0.5208,0.67114,0.66904,0.72213
226,0.40929,0.45336,1.0,1.0,0.36788,0.23851,0.55181,0.81959,0.53314,0.20913,0.45185,0.36866,0.24103,0.551,0.81652,0.53219,0.20171,0.45334,0.45185,0.34416
227,0.29369,0.34103,1.0,1.0,0.23834,0.39828,0.20913,0.31443,0.23343,0.63462,0.3358,0.2416,0.39088,0.20171,0.30427,0.23419,0.64217,0.33804,0.3358,0.26762
228,0.4145,0.26023,1.0,1.0,0.35142,0.2069,0.11271,0.23834,0.35817,0.30456,0.26078,0.34929,0.20969,0.11396,0.2416,0.35328,0.29687,0.26202,0.26078,0.41766
229,0.37803,0.42751,1.0,1.0,0.75969,0.18966,0.30456,0.29716,0.23851,0.71942,0.417,0.76581,0.18746,0.29687,0.29345,0.23647,0.72194,0.41816,0.417,0.39411
230,0.8178,0.77884,1.0,1.0,0.85788,0.80802,0.67308,0.75969,0.58908,0.96403,0.77664,0.85869,0.80912,0.67407,0.76581,0.58746,0.96467,0.7753,0.77664,0.88575
231,0.97847,0.97832,1.0,1.0,1.0,0.85185,0.99754,1.0,1.0,1.0,0.9754,1.0,0.85299,0.99943,1.0,1.0,1.0,0.9749,0.9754,0.96876
232,0.91005,0.93233,1.0,1.0,0.92537,0.92308,1.0,0.97767,0.8858,0.86978,0.92991,0.92365,0.92194,1.0,0.9755,0.88547,0.87293,0.93028,0.92991,0.84938
233,0.93966,0.92308,1.0,1.0,1.0,0.99385,0.82801,0.92537,0.82154,0.9656,0.9188,1.0,0.99373,0.81481,0.92365,0.81766,0.96296,0.92239,0.9188,0.9567
234,0.82939,0.82007,1.0,1.0,0.801,0.99692,0.9656,0.87562,0.70154,0.58722,0.82127,0.79886,0.99715,0.96296,0.87692,0.70427,0.58746,0.82132,0.82127,0.84986
235,0.81497,0.81432,1.0,1.0,0.92804,0.67692,0.88177,0.801,0.65644,0.88424,0.80475,0.9265,0.67521,0.88547,0.79886,0.65812,0.88433,0.80473,0.80475,0.77369
236,0.93406,0.96419,1.0,1.0,1.0,0.98462,0.88424,0.99254,0.92615,0.99509,0.96372,1.0,0.98405,0.88433,0.99544,0.92536,0.99316,0.96377,0.96372,0.95119
237,0.99623,0.99779,1.0,1.0,1.0,1.0,0.98771,1.0,1.0,1.0,0.99801,1.0,1.0,0.98803,1.0,1.0,1.0,0.99795,0.99801,1.0
238,0.99309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98224
239,0.98755,0.99647,1.0,1.0,1.0,0.97554,1.0,1.0,1.0,1.0,0.99592,1.0,0.9755,1.0,1.0,1.0,1.0,0.99592,0.99592,0.99345
240,0.99719,0.99867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99261,0.99886,1.0,1.0,1.0,1.0,1.0,0.99316,0.99877,0.99886,0.99943
241,0.98009,0.99868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99263,0.99867,1.0,1.0,1.0,1.0,1.0,0.99202,0.99877,0.99867,0.96011
242,0.90813,0.96247,1.0,1.0,0.95025,0.98471,0.99263,0.9975,0.93293,0.91667,0.96144,0.94758,0.98462,0.99202,0.99715,0.93105,0.91624,0.96245,0.96144,0.85603
243,0.97895,0.98632,1.0,1.0,1.0,1.0,1.0,0.95025,0.99388,0.97794,0.98538,1.0,1.0,1.0,0.94758,0.99373,0.97094,0.98701,0.98538,0.9661
244,0.93278,0.92725,1.0,1.0,1.0,0.59756,0.97794,0.96758,0.96636,1.0,0.9169,1.0,0.59658,0.97094,0.96809,0.96581,1.0,0.91824,0.9169,0.95052
245,0.98633,0.93601,1.0,1.0,0.82294,0.92355,1.0,1.0,1.0,0.8799,0.93846,0.83077,0.92479,1.0,1.0,1.0,0.87521,0.93773,0.93846,1.0
246,0.95793,0.91623,1.0,1.0,1.0,0.70427,0.8799,1.0,0.86544,1.0,0.90741,1.0,0.70256,0.87521,1.0,0.86667,1.0,0.90827,0.90741,0.99468
247,0.77239,0.80556,1.0,1.0,0.8725,0.63222,0.6348,1.0,0.99695,0.70588,0.80788,0.87009,0.62678,0.64444,1.0,0.99715,0.70883,0.80706,0.80788,0.74634
248,0.74084,0.84347,1.0,1.0,0.70324,0.67988,0.70588,1.0,0.98476,0.98039,0.84539,0.71054,0.68547,0.70883,1.0,0.98405,0.98348,0.84236,0.84539,0.60342
249,0.41916,0.46496,1.0,1.0,0.8125,0.41033,0.14181,0.70324,0.43465,0.27941,0.46505,0.81425,0.40969,0.14188,0.71054,0.43248,0.28148,0.46366,0.46505,0.37711
250,0.57478,0.60776,1.0,1.0,0.90773,0.40729,0.27941,0.53133,0.85455,0.67482,0.60978,0.91054,0.4114,0.28148,0.53162,0.85641,0.66724,0.60919,0.60978,0.64406
251,0.72771,0.83084,1.0,1.0,0.7275,0.92401,0.68873,0.90773,0.8997,0.86553,0.83628,0.72991,0.92764,0.68547,0.91054,0.90256,0.86154,0.83553,0.83628,0.6509
252,0.76769,0.80476,1.0,1.0,0.53616,0.53495,0.86553,1.0,0.94512,0.92176,0.79991,0.53504,0.5339,0.86154,1.0,0.94644,0.92251,0.80059,0.79991,0.67464
253,0.42245,0.47642,1.0,1.0,0.47368,0.6,0.47188,0.53616,0.74468,0.10539,0.48794,0.47179,0.60342,0.46952,0.53504,0.7453,0.10256,0.48863,0.48794,0.39668
254,0.41,0.21384,1.0,1.0,0.13033,0.37576,0.10539,0.39,0.17629,0.1299,0.217,0.1339,0.3755,0.10256,0.38575,0.17778,0.1265,0.21794,0.217,0.48101
255,0.33568,0.30326,1.0,1.0,0.40399,0.54711,0.3154,0.13033,0.2568,0.20049,0.30883,0.41026,0.54416,0.31282,0.1339,0.25128,0.20057,0.30902,0.30883,0.3
256,0.17964,0.08722,1.0,1.0,0.0425,0.15805,0.20049,0.06015,0.0697,0.0,0.08832,0.04387,0.15613,0.20057,0.05755,0.07179,0.0,0.08848,0.08832,0.19867
257,0.18868,0.19718,1.0,1.0,0.40602,0.17576,0.0489,0.0425,0.26667,0.25366,0.19924,0.40627,0.17436,0.04843,0.04387,0.26667,0.25584,0.19892,0.19924,0.30902
258,0.26479,0.27629,1.0,1.0,0.25,0.26667,0.25366,0.44,0.26364,0.17805,0.27645,0.2547,0.26553,0.25584,0.44444,0.26097,0.17721,0.27534,0.27645,0.30646
259,0.32875,0.2576,1.0,1.0,0.34336,0.23565,0.38631,0.25,0.23939,0.08068,0.25745,0.34644,0.23647,0.38803,0.2547,0.24217,0.07692,0.2559,0.25745,0.34691
260,0.38563,0.25945,1.0,1.0,0.0,0.54217,0.08068,0.3675,0.10876,0.47677,0.26106,0.0,0.54416,0.07692,0.36695,0.10712,0.47123,0.26265,0.26106,0.35071
261,0.18573,0.32644,1.0,1.0,0.45113,0.61631,0.22683,0.0,0.23565,0.46098,0.33067,0.45071,0.61937,0.22507,0.0,0.23077,0.45812,0.33182,0.33067,0.10817
262,0.39972,0.39974,1.0,1.0,0.47487,0.45646,0.46098,0.70927,0.04532,0.20049,0.39126,0.47635,0.4604,0.45812,0.70826,0.0433,0.20114,0.39123,0.39126,0.45546
263,0.24798,0.19894,1.0,1.0,0.20603,0.14759,0.12469,0.47487,0.13595,0.0878,0.19715,0.20912,0.15043,0.1265,0.47635,0.13561,0.0849,0.19616,0.19715,0.23381
264,0.31349,0.24802,1.0,1.0,0.26817,0.19277,0.0878,0.39098,0.46386,0.11463,0.2547,0.26895,0.20114,0.0849,0.3943,0.4661,0.11282,0.25304,0.2547,0.30076
265,0.34028,0.32132,1.0,1.0,0.39196,0.28614,0.60097,0.26817,0.12349,0.20976,0.31349,0.39316,0.28319,0.60228,0.26895,0.12365,0.20969,0.31342,0.31349,0.33447
266,0.33484,0.35473,1.0,1.0,0.41103,0.49398,0.20976,0.08794,0.12048,0.78102,0.35081,0.41425,0.49231,0.20969,0.08832,0.12251,0.77778,0.3507,0.35081,0.3359
267,0.28125,0.30255,1.0,1.0,0.1608,0.09036,0.16585,0.41103,0.62048,0.38875,0.3075,0.16011,0.0906,0.16638,0.41425,0.62165,0.39202,0.30621,0.3075,0.3415
268,0.53202,0.52548,1.0,1.0,0.61558,0.12874,0.38875,0.70101,0.62462,0.65366,0.51738,0.61425,0.1265,0.39202,0.70427,0.62108,0.64615,0.51873,0.51738,0.54349
269,0.45988,0.56063,1.0,1.0,0.68844,0.54655,0.59367,0.61558,0.48795,0.42195,0.5584,0.69174,0.53846,0.59145,0.61425,0.48262,0.43191,0.55902,0.5584,0.38784
270,0.35988,0.3811,1.0,1.0,0.40955,0.37538,0.42195,0.33753,0.46246,0.3017,0.38623,0.40969,0.37778,0.43191,0.3339,0.45413,0.30997,0.38476,0.38623,0.37493
271,0.35582,0.42274,1.0,1.0,0.48241,0.25449,0.42195,0.40955,0.43844,0.50365,0.41795,0.4792,0.25299,0.42393,0.40969,0.4359,0.50598,0.41842,0.41795,0.38623
272,0.27914,0.39209,1.0,1.0,0.31407,0.31231,0.50365,0.38442,0.35435,0.45966,0.38699,0.31168,0.31054,0.50598,0.3755,0.3584,0.45983,0.38808,0.38699,0.2793
273,0.31134,0.25198,1.0,1.0,0.26131,0.28443,0.22384,0.31407,0.15616,0.26341,0.24957,0.26895,0.2849,0.22108,0.31168,0.15328,0.25755,0.25054,0.24957,0.33181
274,0.3279,0.34592,1.0,1.0,0.27456,0.18263,0.26341,0.51005,0.43114,0.39903,0.34198,0.27749,0.17835,0.25755,0.50997,0.4359,0.39259,0.34347,0.34198,0.31007
275,0.40965,0.42757,1.0,1.0,0.4534,0.45509,0.32767,0.27456,0.55988,0.52195,0.43362,0.4547,0.4547,0.32821,0.27749,0.55897,0.52764,0.43209,0.43362,0.36325
276,0.33352,0.37489,1.0,1.0,0.34005,0.24551,0.52195,0.35768,0.24478,0.49148,0.37028,0.34074,0.24217,0.52764,0.36296,0.25071,0.49744,0.36691,0.37028,0.36657
277,0.45118,0.4114,1.0,1.0,0.49874,0.50746,0.382,0.34005,0.37015,0.382,0.41548,0.50142,0.50655,0.3812,0.34074,0.37151,0.39145,0.4134,0.41548,0.50047
278,0.40717,0.40281,1.0,1.0,0.49118,0.52537,0.382,0.3602,0.3982,0.28155,0.40589,0.49117,0.52308,0.39145,0.36296,0.39259,0.27407,0.40642,0.40589,0.37721
279,0.35658,0.37385,1.0,1.0,0.27708,0.26866,0.34307,0.49118,0.56287,0.31796,0.37654,0.28433,0.26553,0.33276,0.49117,0.56923,0.31624,0.3768,0.37654,0.29297
