ID_UNICO,area,w_px,valid_frac_interior,valid_frac_perimeter,w_len_seg0,w_px_seg0,w_len_seg1,w_px_seg1,w_len_seg2,w_px_seg2,w_len_seg3,w_px_seg3,w_len_seg4,w_px_seg4,w_len_seg5,w_px_seg5,w_len,w_px_segmean,w_len_segmean,w_ring
9835,0.63478,0.59955,1.0,1.0,1.0,1.0,0.65356,0.65705,0.61538,0.6152,0.25356,0.25316,0.37778,0.37821,0.6661,0.66015,0.5944,0.59396,0.5944,0.69785
9836,0.96785,0.96451,1.0,1.0,1.0,1.0,1.0,1.0,0.8359,0.83863,1.0,1.0,0.95897,0.95833,1.0,1.0,0.96581,0.96616,0.96581,0.95621
9837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9840,0.99773,0.99955,1.0,1.0,1.0,1.0,0.99658,0.99681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99943,0.99947,0.99943,0.99886
9841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9842,0.99238,0.99327,1.0,1.0,1.0,1.0,1.0,1.0,0.99202,0.9902,1.0,1.0,0.96296,0.96497,1.0,1.0,0.9925,0.99253,0.9925,0.9925
9843,0.88249,0.84574,1.0,1.0,0.88946,0.89114,0.88433,0.88535,1.0,1.0,0.85698,0.8557,0.7208,0.72611,0.70142,0.69927,0.84217,0.84293,0.84217,0.88374
9844,0.8462,0.86637,1.0,1.0,1.0,1.0,0.66667,0.67197,0.89345,0.89487,0.88946,0.89114,0.83362,0.83439,0.85755,0.86064,0.85679,0.85883,0.85679,0.89694
9845,0.74497,0.78475,1.0,1.0,0.99202,0.98987,0.86325,0.86306,0.85755,0.86064,0.68091,0.6802,0.6302,0.63492,0.67521,0.66993,0.78319,0.7831,0.78319,0.75627
9846,0.88104,0.87259,1.0,1.0,0.83077,0.83291,0.92479,0.92698,0.90541,0.91176,0.99202,0.98987,0.63134,0.63376,0.90142,0.89976,0.86429,0.86584,0.86429,0.88307
9847,0.91808,0.8736,1.0,1.0,0.83875,0.8401,0.8604,0.85714,0.90142,0.89976,0.87179,0.87089,0.96638,0.96508,0.82735,0.82439,0.87768,0.87623,0.87768,0.9451
9848,0.61443,0.72197,1.0,1.0,0.78405,0.78173,0.51168,0.51266,0.73105,0.72616,0.83875,0.8401,0.88034,0.87937,0.58234,0.58333,0.72137,0.72056,0.72137,0.56222
9849,0.41947,0.59274,1.0,1.0,0.47692,0.47595,0.88718,0.88571,0.58234,0.58333,0.75328,0.75127,0.62735,0.62658,0.30313,0.30732,0.60503,0.60503,0.60503,0.41081
9850,0.30369,0.41917,1.0,1.0,0.80228,0.79949,0.18803,0.18927,0.17436,0.17359,0.47692,0.47595,0.21083,0.21519,0.5812,0.57702,0.4056,0.40509,0.4056,0.25494
9851,0.33919,0.26971,1.0,1.0,0.26553,0.26904,0.15954,0.15873,0.5812,0.57702,0.3208,0.3198,0.18006,0.18038,0.06553,0.06829,0.26211,0.26221,0.26211,0.38858
9852,0.20146,0.24328,1.0,1.0,0.14359,0.14213,0.36068,0.36076,0.03704,0.03676,0.26553,0.26904,0.53846,0.54259,0.19487,0.19804,0.2567,0.25822,0.2567,0.11493
9853,0.33954,0.32422,1.0,1.0,0.23989,0.23664,0.54416,0.5443,0.19487,0.19804,0.0114,0.01018,0.26439,0.26266,0.71396,0.71394,0.32811,0.32763,0.32811,0.41375
9854,0.28344,0.36124,1.0,1.0,0.21254,0.2112,0.54188,0.54259,0.8359,0.83415,0.23989,0.23664,0.26838,0.26814,0.08889,0.08537,0.36458,0.36301,0.36458,0.24326
9855,0.16607,0.19338,1.0,1.0,0.41823,0.41985,0.11909,0.11672,0.08889,0.08537,0.07407,0.07379,0.1151,0.11356,0.31396,0.31951,0.18822,0.18813,0.18822,0.15625
9856,0.34712,0.37287,1.0,1.0,0.48889,0.48731,0.15613,0.15457,0.3339,0.32927,0.41823,0.41985,0.2792,0.28076,0.50256,0.49878,0.36315,0.36176,0.36315,0.31877
9857,0.40994,0.48007,1.0,1.0,0.31054,0.31218,0.41823,0.41956,0.50256,0.49878,0.36809,0.3731,0.70427,0.70253,0.6057,0.60732,0.4849,0.48558,0.4849,0.31706
9858,0.39534,0.35586,1.0,1.0,0.1208,0.12468,0.21425,0.21698,0.51624,0.51589,0.31054,0.31218,0.8604,0.86076,0.18234,0.18293,0.36743,0.3689,0.36743,0.47188
9859,0.51521,0.53312,1.0,1.0,0.71168,0.71247,0.70199,0.70032,0.18234,0.18293,0.63647,0.63359,0.6057,0.60377,0.4302,0.43552,0.54473,0.54477,0.54473,0.55547
9860,0.64051,0.71173,1.0,1.0,0.82678,0.82188,0.43989,0.4434,0.81823,0.81663,0.71168,0.71247,0.60456,0.59937,0.78803,0.79512,0.6982,0.69814,0.6982,0.58511
9861,0.39497,0.42953,1.0,1.0,0.06724,0.0687,0.32877,0.33019,0.78803,0.79512,0.18234,0.18321,0.56923,0.56289,0.6188,0.61951,0.42574,0.4266,0.42574,0.31991
9862,0.21872,0.38702,1.0,1.0,0.52194,0.52417,0.59031,0.58805,0.91396,0.91443,0.06724,0.0687,0.12934,0.12579,0.08376,0.08029,0.38443,0.38357,0.38443,0.13725
9863,0.43499,0.39937,1.0,1.0,0.54758,0.55612,0.41823,0.42138,0.08376,0.08029,0.01538,0.01527,0.47123,0.47484,0.86211,0.86341,0.39972,0.40189,0.39972,0.49031
9864,0.5075,0.47743,1.0,1.0,0.35726,0.35623,0.25983,0.26415,0.41083,0.40876,0.54758,0.55612,0.75043,0.75549,0.54074,0.54258,0.47778,0.48056,0.47778,0.48518
9865,0.48243,0.51431,1.0,1.0,0.43077,0.42748,0.51852,0.51887,0.54074,0.54258,0.8057,0.80357,0.37094,0.37107,0.39145,0.4,0.50969,0.51059,0.50969,0.50731
9866,0.12234,0.18068,1.0,1.0,0.00627,0.0051,0.03248,0.04075,0.27749,0.27317,0.43077,0.42748,0.12422,0.12579,0.17037,0.17073,0.1736,0.17384,0.1736,0.10866
9867,0.33523,0.26151,1.0,1.0,0.29402,0.28645,0.2547,0.25312,0.17037,0.17073,0.12023,0.11959,0.41083,0.41066,0.35726,0.35523,0.2679,0.26596,0.2679,0.35306
9868,0.49363,0.57488,1.0,1.0,0.7886,0.79592,0.48889,0.49062,0.48946,0.48662,0.29402,0.28645,0.51168,0.51562,0.83305,0.83659,0.56762,0.56864,0.56762,0.5454
9869,0.61073,0.64937,1.0,1.0,0.35271,0.3648,0.85755,0.8558,0.83305,0.83659,0.69117,0.68622,0.62792,0.63009,0.56068,0.55122,0.65385,0.65412,0.65385,0.5757
9870,0.64241,0.63701,1.0,1.0,0.59829,0.60459,0.67977,0.68025,0.88319,0.88808,0.35271,0.3648,0.57493,0.575,0.68718,0.69512,0.62934,0.63464,0.62934,0.61778
9871,0.64245,0.64014,1.0,1.0,0.81254,0.81074,0.91396,0.90654,0.68718,0.69512,0.34017,0.34271,0.42222,0.42188,0.66553,0.6691,0.64027,0.64102,0.64027,0.61341
9872,0.81889,0.77927,1.0,1.0,0.97094,0.97187,0.67977,0.67812,0.45242,0.45255,0.81254,0.81074,0.7339,0.74062,1.0,1.0,0.77493,0.77565,0.77493,0.81763
9873,0.8823,0.92946,1.0,1.0,0.96296,0.96173,1.0,1.0,1.0,1.0,0.64387,0.6445,1.0,1.0,0.99145,0.99024,0.93305,0.93275,0.93305,0.81554
9874,0.78677,0.76586,1.0,1.0,0.41254,0.40921,0.76125,0.75625,0.74587,0.7439,0.96296,0.96173,1.0,1.0,0.76467,0.76642,0.77455,0.77292,0.77455,0.79008
9875,0.94879,0.9067,1.0,1.0,0.83248,0.83887,0.93333,0.93146,0.76467,0.76642,1.0,1.0,1.0,1.0,0.93048,0.93204,0.91016,0.91147,0.91016,0.96391
9876,0.87452,0.84048,1.0,1.0,0.82564,0.82398,0.64672,0.65,0.72764,0.72749,0.83248,0.83887,0.99316,0.99377,1.0,1.0,0.83761,0.83902,0.83761,0.8959
9877,0.8756,0.92768,1.0,1.0,0.75442,0.75448,0.7886,0.79439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92384,0.92481,0.92384,0.86579
9878,0.72256,0.72723,1.0,1.0,0.75214,0.75448,0.37379,0.37072,0.59601,0.58881,0.75442,0.75448,0.91795,0.919,0.9396,0.94161,0.72232,0.72151,0.72232,0.76187
9879,0.88453,0.81384,1.0,1.0,0.58006,0.59079,1.0,1.0,0.9396,0.94161,0.57094,0.57033,0.94188,0.94081,0.88319,0.88564,0.81928,0.82153,0.81928,0.88735
9880,0.85835,0.87188,1.0,1.0,0.99202,0.99231,0.99658,0.99689,0.87635,0.87317,0.58006,0.59079,0.77151,0.7764,1.0,1.0,0.86942,0.87159,0.86942,0.78942
9881,0.73473,0.72545,1.0,1.0,0.13732,0.13333,0.72764,0.73292,1.0,1.0,0.86781,0.87179,0.7886,0.78882,0.81026,0.81752,0.72194,0.72406,0.72194,0.76121
9882,0.58872,0.52411,1.0,1.0,0.74074,0.74103,0.65983,0.65839,0.38689,0.382,0.13732,0.13333,0.50598,0.50932,0.73276,0.73479,0.52726,0.52647,0.52726,0.52612
9883,0.91457,0.85281,1.0,1.0,0.90028,0.90281,0.72308,0.72671,0.73276,0.73479,0.85413,0.85678,0.87578,0.87578,1.0,1.0,0.84767,0.84948,0.84767,0.95659
9884,0.83843,0.78046,1.0,1.0,0.64729,0.65385,0.73504,0.73065,0.75271,0.74453,0.90028,0.90281,0.67521,0.67601,0.9396,0.93689,0.77502,0.77412,0.77502,0.85287
9885,0.7992,0.88542,1.0,1.0,0.8906,0.89258,0.8188,0.82609,0.9396,0.93689,0.79145,0.79795,0.88148,0.88545,0.95442,0.9562,0.87939,0.88253,0.87939,0.78714
9886,0.75422,0.76841,1.0,1.0,0.82051,0.82051,0.60171,0.60372,0.73732,0.74272,0.8906,0.89258,0.9037,0.90031,0.64786,0.6545,0.76695,0.76906,0.76695,0.70574
9887,0.82182,0.80027,1.0,1.0,0.96353,0.9641,0.84444,0.8483,0.64786,0.6545,0.71111,0.71355,0.75157,0.74923,0.87635,0.87379,0.79915,0.80058,0.79915,0.82903
9888,0.8622,0.7975,1.0,1.0,0.90256,0.90513,0.6057,0.613,0.64957,0.64964,0.96353,0.9641,0.81595,0.81988,0.81823,0.81553,0.79259,0.79455,0.79259,0.85857
9889,0.51175,0.65152,1.0,1.0,0.35328,0.35476,0.69231,0.69136,0.81823,0.81553,0.83077,0.83077,0.55613,0.55418,0.65014,0.64563,0.65014,0.6487,0.65014,0.49392
9890,0.39632,0.343,1.0,1.0,0.26382,0.25831,0.32877,0.32919,0.52194,0.52798,0.35328,0.35476,0.28034,0.27778,0.28946,0.28954,0.3396,0.33959,0.3396,0.43997
9891,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9892,0.99989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9894,0.99756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98414
9895,0.98204,0.9551,1.0,1.0,0.80285,0.80299,0.98405,0.98339,1.0,1.0,1.0,1.0,1.0,1.0,0.96011,0.9604,0.95783,0.9578,0.95783,0.99278
9896,0.95498,0.8712,1.0,1.0,0.53675,0.54229,0.74644,0.74667,0.96011,0.9604,1.0,1.0,1.0,1.0,0.98006,0.9802,0.87056,0.87159,0.87056,0.98803
9897,0.84859,0.80389,1.0,1.0,1.0,1.0,1.0,1.0,0.81311,0.81683,0.53675,0.54229,0.41709,0.4186,1.0,1.0,0.79449,0.79629,0.79449,0.9223
9898,0.89167,0.87715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.68775,0.6875,0.51168,0.51495,1.0,1.0,0.86657,0.86708,0.86657,0.91033
9899,0.9887,0.97824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87123,0.87043,0.97607,0.97772,0.97455,0.97469,0.97455,0.9564
9900,0.99314,0.97869,1.0,1.0,1.0,1.0,0.88319,0.88449,0.97607,0.97772,1.0,1.0,1.0,1.0,0.9943,0.99257,0.97559,0.9758,0.97559,1.0
9901,0.98493,0.98731,1.0,1.0,1.0,1.0,0.97322,0.9736,0.98006,0.9802,1.0,1.0,0.95897,0.96026,1.0,1.0,0.98538,0.98568,0.98538,0.96856
9902,0.98637,0.99366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96239,0.96509,1.0,1.0,1.0,1.0,0.99373,0.99418,0.99373,0.98984
9903,0.99903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99886
9904,0.99267,0.98868,1.0,1.0,1.0,1.0,0.95613,0.95364,1.0,1.0,0.9698,0.97243,1.0,1.0,1.0,1.0,0.98765,0.98768,0.98765,0.99934
9905,0.98787,0.97464,1.0,1.0,0.97835,0.97744,0.9396,0.93421,0.9339,0.93317,1.0,1.0,1.0,1.0,1.0,1.0,0.97531,0.97414,0.97531,1.0
9906,0.99998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9907,0.99359,0.99593,1.0,1.0,1.0,1.0,1.0,1.0,0.99145,0.99012,1.0,1.0,0.98291,0.98355,1.0,1.0,0.99573,0.99561,0.99573,1.0
9908,0.99813,0.99638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98575,0.98496,0.99145,0.99013,1.0,1.0,0.9962,0.99585,0.9962,1.0
9909,0.99997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9910,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9911,0.9699,0.94801,1.0,1.0,0.88148,0.8825,0.94017,0.9375,1.0,1.0,1.0,1.0,0.93561,0.93421,0.92365,0.92611,0.94682,0.94672,0.94682,1.0
9912,0.94289,0.91004,1.0,1.0,1.0,1.0,0.95271,0.95082,0.92365,0.92611,0.62393,0.62907,0.98974,0.99013,0.99316,0.99259,0.91387,0.91479,0.91387,0.98851
9913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9917,0.99979,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9920,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9922,0.96302,0.98646,1.0,1.0,1.0,1.0,0.95613,0.95765,1.0,1.0,1.0,1.0,0.94986,0.94426,1.0,1.0,0.98433,0.98365,0.98433,0.96277
9923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9924,0.9653,0.97834,1.0,1.0,1.0,1.0,0.97322,0.97403,1.0,1.0,1.0,1.0,0.90427,0.89869,0.97949,0.97783,0.97616,0.97509,0.97616,0.96932
9925,0.99653,0.99729,1.0,1.0,0.99829,0.99748,1.0,1.0,1.0,1.0,1.0,1.0,0.99658,0.99674,0.99202,0.99015,0.99782,0.9974,0.99782,1.0
9926,0.9999,0.9982,1.0,1.0,1.0,1.0,1.0,1.0,0.99202,0.99015,1.0,1.0,1.0,1.0,1.0,1.0,0.99867,0.99836,0.99867,1.0
9927,0.96983,0.96256,1.0,1.0,1.0,1.0,0.72934,0.73052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95489,0.95509,0.95489,1.0
9928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9929,0.97397,0.95043,1.0,1.0,1.0,1.0,0.63704,0.64286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93951,0.94048,0.93951,0.96628
9930,0.99928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9931,0.91071,0.97345,1.0,1.0,1.0,1.0,0.80684,0.80906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96781,0.96818,0.96781,0.92886
9932,0.99992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9936,0.97473,0.98514,1.0,1.0,0.92365,0.9194,0.99544,0.99355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98651,0.98549,0.98651,1.0
9937,0.84716,0.81216,1.0,1.0,0.7453,0.74559,0.89915,0.89677,0.5584,0.55911,0.92365,0.9194,0.87806,0.87742,0.91054,0.91133,0.81918,0.81827,0.81918,0.83653
9938,0.99167,0.96712,1.0,1.0,1.0,1.0,1.0,1.0,0.91054,0.91133,0.9094,0.90657,1.0,1.0,1.0,1.0,0.96999,0.96965,0.96999,1.0
9939,0.99921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9940,0.99898,0.98876,1.0,1.0,0.93732,0.93687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98955,0.98948,0.98955,1.0
9941,0.98077,0.98875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93732,0.93687,1.0,1.0,1.0,1.0,0.98955,0.98948,0.98955,0.98062
9942,0.99839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9943,0.96795,0.9955,1.0,1.0,1.0,1.0,0.96638,0.96785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9944,0.99464,0.9944,0.91356
9944,0.98481,0.99146,1.0,1.0,0.951,0.95202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99183,0.992,0.99183,1.0
9945,0.94274,0.90827,1.0,1.0,0.84217,0.83838,0.77208,0.76849,1.0,1.0,0.951,0.95202,1.0,1.0,0.87521,0.87745,0.90674,0.90606,0.90674,0.99088
9946,0.85721,0.83768,1.0,1.0,0.54644,0.54684,0.82336,0.82372,0.87521,0.87745,1.0,1.0,1.0,1.0,0.81254,0.80882,0.84292,0.8428,0.84292,0.84328
9947,0.75377,0.73675,1.0,1.0,0.69744,0.69444,0.9641,0.96463,0.87578,0.87531,0.54644,0.54684,0.61538,0.61859,0.73903,0.73839,0.7397,0.7397,0.7397,0.74107
9948,0.90344,0.85586,1.0,1.0,0.98405,0.98232,0.64387,0.64744,0.73903,0.73839,0.91681,0.91667,0.91225,0.90705,0.9094,0.90954,0.8509,0.85023,0.8509,0.92439
9949,0.81758,0.73843,1.0,1.0,0.25356,0.25316,0.93447,0.9361,0.71339,0.71078,0.98405,0.98232,0.69345,0.6891,0.88091,0.8799,0.7433,0.7419,0.7433,0.89523
9950,0.5912,0.59228,1.0,1.0,0.50769,0.50505,0.37778,0.37821,0.88091,0.8799,0.50256,0.5038,0.81652,0.8115,0.46895,0.47073,0.5924,0.59153,0.5924,0.58929
9951,0.91269,0.76246,1.0,1.0,1.0,1.0,0.95897,0.95833,0.6661,0.66015,0.50769,0.50505,0.87749,0.8754,0.649,0.64706,0.77654,0.77433,0.77654,1.0
9952,0.86626,0.8522,1.0,1.0,1.0,1.0,1.0,1.0,0.649,0.64706,0.98006,0.97722,0.74986,0.7508,0.75613,0.75735,0.85584,0.8554,0.85584,0.84869
9953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9954,0.96048,0.86176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47977,0.47756,0.64274,0.64303,0.85375,0.85343,0.85375,1.0
9955,0.99998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9956,0.89167,0.94614,1.0,1.0,0.82165,0.82234,1.0,1.0,1.0,1.0,1.0,1.0,0.90427,0.90764,0.94872,0.94866,0.94577,0.94644,0.94577,0.85477
9957,0.76325,0.83618,1.0,1.0,0.85698,0.8557,0.96296,0.96497,1.0,1.0,0.82165,0.82234,0.58917,0.59236,0.7584,0.7555,0.83153,0.83181,0.83153,0.72036
9958,0.67319,0.71935,1.0,1.0,0.72821,0.72843,0.7208,0.72611,0.7584,0.7555,0.53675,0.53671,0.73504,0.74204,0.82906,0.83088,0.71804,0.71995,0.71804,0.72264
9959,0.77154,0.73339,1.0,1.0,0.68091,0.6802,0.83362,0.83439,0.70142,0.69927,0.72821,0.72843,0.52707,0.52866,0.90826,0.90709,0.72991,0.72967,0.72991,0.75902
9960,0.8741,0.86143,1.0,1.0,0.89972,0.8934,0.6302,0.63492,0.90826,0.90709,0.91339,0.91646,0.88091,0.88217,0.89117,0.88998,0.85394,0.854,0.85394,0.85591
9961,0.77208,0.71749,1.0,1.0,0.87179,0.87089,0.63134,0.63376,0.67521,0.66993,0.89972,0.8934,0.51111,0.51111,0.66667,0.66748,0.70931,0.70776,0.70931,0.81725
9962,0.60692,0.67175,1.0,1.0,0.79886,0.79747,0.96638,0.96508,0.66667,0.66748,0.57322,0.57722,0.81652,0.81789,0.29915,0.30807,0.6868,0.68887,0.6868,0.60638
9963,0.76596,0.81496,1.0,1.0,0.75328,0.75127,0.88034,0.87937,0.82735,0.82439,0.79886,0.79747,0.91396,0.91083,0.75726,0.75854,0.82184,0.82031,0.82184,0.76729
9964,0.44096,0.45764,1.0,1.0,0.31966,0.32234,0.62735,0.62658,0.75726,0.75854,0.62165,0.62025,0.16296,0.16561,0.22621,0.22494,0.45252,0.45304,0.45252,0.39238
9965,0.34298,0.28584,1.0,1.0,0.3208,0.3198,0.21083,0.21519,0.30313,0.30732,0.31966,0.32234,0.27293,0.27302,0.26724,0.2665,0.28243,0.28403,0.28243,0.34717
9966,0.30282,0.2583,1.0,1.0,0.2604,0.25954,0.18006,0.18038,0.26724,0.2665,0.13276,0.13452,0.20285,0.20317,0.46724,0.47433,0.25176,0.25307,0.25176,0.30357
9967,0.35834,0.21067,1.0,1.0,0.0114,0.01018,0.53846,0.54259,0.06553,0.06829,0.2604,0.25954,0.27236,0.27215,0.19259,0.19315,0.22346,0.22432,0.22346,0.36056
9968,0.47204,0.34933,1.0,1.0,0.33903,0.34351,0.26439,0.26266,0.19259,0.19315,0.49858,0.49364,0.51225,0.51266,0.30997,0.31051,0.3528,0.35269,0.3528,0.41432
9969,0.22074,0.34364,1.0,1.0,0.07407,0.07379,0.26838,0.26814,0.71396,0.71394,0.33903,0.34351,0.37265,0.37539,0.2661,0.2665,0.33903,0.34021,0.33903,0.15027
9970,0.35913,0.26971,1.0,1.0,0.27578,0.27735,0.1151,0.11356,0.2661,0.2665,0.5755,0.57868,0.04103,0.04127,0.2735,0.26829,0.25783,0.25761,0.25783,0.40103
9971,0.37854,0.41111,1.0,1.0,0.36809,0.3731,0.2792,0.28076,0.31396,0.31951,0.27578,0.27735,0.68718,0.69085,0.54986,0.55501,0.41235,0.4161,0.41235,0.34261
9972,0.3547,0.48005,1.0,1.0,0.54359,0.54569,0.70427,0.70253,0.54986,0.55501,0.19943,0.19847,0.44501,0.44479,0.46724,0.46944,0.4849,0.48599,0.4849,0.3087
9973,0.62199,0.5112,1.0,1.0,0.63647,0.63359,0.8604,0.86076,0.6057,0.60732,0.54359,0.54569,0.1567,0.15823,0.27009,0.26895,0.51216,0.51242,0.51216,0.69662
9974,0.5737,0.49508,1.0,1.0,0.73732,0.73791,0.6057,0.60377,0.27009,0.26895,0.55442,0.54962,0.17094,0.16667,0.60114,0.60147,0.48993,0.48806,0.48993,0.63393
9975,0.47652,0.48791,1.0,1.0,0.18234,0.18321,0.60456,0.59937,0.4302,0.43552,0.73732,0.73791,0.6963,0.69937,0.34758,0.3439,0.49972,0.49988,0.49972,0.59432
9976,0.34367,0.41458,1.0,1.0,0.23362,0.2341,0.56923,0.56289,0.34758,0.3439,0.09915,0.09898,0.74815,0.74763,0.5886,0.5878,0.43105,0.42922,0.43105,0.32105
9977,0.39753,0.3402,1.0,1.0,0.01538,0.01527,0.12934,0.12579,0.6188,0.61951,0.23362,0.2341,0.75328,0.75157,0.32365,0.32195,0.34568,0.3447,0.34568,0.31962
9978,0.55842,0.57789,1.0,1.0,0.51852,0.51786,0.47123,0.47484,0.32365,0.32195,0.76581,0.77608,0.70313,0.70662,0.68148,0.68537,0.5773,0.58045,0.5773,0.52014
9979,0.60607,0.6051,1.0,1.0,0.8057,0.80357,0.75043,0.75549,0.86211,0.86341,0.51852,0.51786,0.27123,0.27044,0.37721,0.38686,0.59753,0.59961,0.59753,0.64523
